MET: 00:00:00:059 | Thrust: 49.63 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1.24
MET: 00:00:29:965 | Thrust: 137.21 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1572.48
MET: 00:00:30:034 | Thrust: 377.23 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1581.91
MET: 00:00:30:103 | Thrust: 385.79 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1591.56
MET: 00:00:30:173 | Thrust: 90.59 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1593.82
MET: 00:00:30:244 | Thrust: 206.89 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1598.99
MET: 00:00:30:308 | Thrust: 317.78 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1606.94
MET: 00:00:30:384 | Thrust: 209.98 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1612.19
MET: 00:00:30:491 | Thrust:  1.74 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1612.23
MET: 00:00:30:583 | Thrust: 148.05 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1615.93
MET: 00:00:30:675 | Thrust: 159.15 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1619.91
MET: 00:00:30:763 | Thrust: 70.38 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1621.67
MET: 00:00:30:858 | Thrust: 16.99 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1622.09
MET: 00:00:30:959 | Thrust: 34.79 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1622.96
MET: 00:00:31:037 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1622.96
MET: 00:00:31:119 | Thrust: 15.78 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1623.36
MET: 00:00:31:203 | Thrust: 33.73 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1624.20
MET: 00:00:31:296 | Thrust: 114.82 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1627.07
MET: 00:00:31:352 | Thrust: 136.75 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1630.49
MET: 00:00:31:421 | Thrust: 36.64 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1631.41
MET: 00:00:31:480 | Thrust: 146.47 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1635.07
MET: 00:00:31:545 | Thrust: 279.24 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1642.05
MET: 00:00:31:603 | Thrust: 230.39 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1647.81
MET: 00:00:31:669 | Thrust: 13.30 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1648.14
MET: 00:00:31:730 | Thrust: 307.70 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1655.84
MET: 00:00:31:788 | Thrust: 435.22 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1666.72
MET: 00:00:31:852 | Thrust: 220.05 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1672.22
MET: 00:00:31:912 | Thrust: 91.92 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1674.51
MET: 00:00:31:975 | Thrust: 285.03 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1681.64
MET: 00:00:32:046 | Thrust: 261.17 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1688.17
MET: 00:00:32:116 | Thrust: 84.84 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1690.29
MET: 00:00:32:193 | Thrust: 92.25 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1692.60
MET: 00:00:32:269 | Thrust: 155.00 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1696.47
MET: 00:00:32:347 | Thrust: 99.71 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1698.96
MET: 00:00:32:422 | Thrust: 11.17 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1699.24
MET: 00:00:32:487 | Thrust: 25.79 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1699.89
MET: 00:00:32:548 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 1699.89
MET: 00:00:32:611 | Thrust: 27.54 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 1700.58
MET: 00:00:32:677 | Thrust:  6.49 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 1700.74
MET: 00:00:32:742 | Thrust: 95.61 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 1703.13
MET: 00:00:32:818 | Thrust: 157.07 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 1707.06
MET: 00:00:32:878 | Thrust: 102.54 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 1709.62
MET: 00:00:32:942 | Thrust: 71.47 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 1711.41
MET: 00:00:33:011 | Thrust: 254.78 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 1717.78
MET: 00:00:33:084 | Thrust: 293.10 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 1725.10
MET: 00:00:33:158 | Thrust: 112.25 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 1727.91
MET: 00:00:33:223 | Thrust: 200.00 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1732.91
MET: 00:00:33:287 | Thrust: 430.65 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 1743.68
MET: 00:00:33:359 | Thrust: 322.21 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 1751.73
MET: 00:00:33:422 | Thrust: 34.46 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impuls
