MET: 00:00:00:061 | Thrust: 119.98 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 3.00
MET: 00:02:20:615 | Thrust: 29.26 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8229.52
MET: 00:02:20:671 | Thrust: 164.17 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8233.62
MET: 00:02:20:732 | Thrust: 155.68 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8237.51
MET: 00:02:20:791 | Thrust: 57.24 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8238.95
MET: 00:02:20:845 | Thrust: 26.94 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8239.62
MET: 00:02:20:903 | Thrust: 37.05 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8240.54
MET: 00:02:20:959 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 8240.54
MET: 00:02:21:019 | Thrust: 10.90 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8240.82
MET: 00:02:21:073 | Thrust: 42.81 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8241.89
MET: 00:02:21:133 | Thrust: 118.36 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8244.85
MET: 00:02:21:184 | Thrust: 124.88 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8247.97
MET: 00:02:21:237 | Thrust: 10.96 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8248.24
MET: 00:02:21:301 | Thrust: 169.79 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8252.49
MET: 00:02:21:352 | Thrust: 279.56 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8259.48
MET: 00:02:21:411 | Thrust: 199.79 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8264.47
MET: 00:02:21:469 | Thrust: 59.63 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8265.96
MET: 00:02:21:534 | Thrust: 338.12 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8274.42
MET: 00:02:21:589 | Thrust: 423.22 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 8285.00
MET: 00:02:21:644 | Thrust: 175.09 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8289.37
MET: 00:02:21:703 | Thrust: 136.08 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8292.78
MET: 00:02:21:757 | Thrust: 301.42 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8300.31
MET: 00:02:21:813 | Thrust: 245.96 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8306.46
MET: 00:02:21:873 | Thrust: 55.14 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8307.84
MET: 00:02:21:929 | Thrust: 114.39 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8310.70
MET: 00:02:21:986 | Thrust: 158.83 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8314.67
MET: 00:02:22:045 | Thrust: 90.26 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8316.93
MET: 00:02:22:101 | Thrust:  0.85 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8316.95
MET: 00:02:22:155 | Thrust: 29.52 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8317.69
MET: 00:02:22:213 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 8317.69
MET: 00:02:22:269 | Thrust: 23.57 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8318.27
MET: 00:02:22:334 | Thrust: 16.72 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8318.69
MET: 00:02:22:396 | Thrust: 104.17 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8321.30
MET: 00:02:22:452 | Thrust: 151.82 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8325.09
MET: 00:02:22:508 | Thrust: 79.51 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8327.08
MET: 00:02:22:575 | Thrust: 100.45 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8329.59
MET: 00:02:22:633 | Thrust: 267.64 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8336.28
MET: 00:02:22:687 | Thrust: 274.06 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8343.13
MET: 00:02:22:753 | Thrust: 67.15 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8344.81
MET: 00:02:22:823 | Thrust: 243.05 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8350.89
MET: 00:02:22:889 | Thrust: 438.70 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 8361.86
MET: 00:02:22:948 | Thrust: 288.92 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8369.08
MET: 00:02:23:005 | Thrust: 12.09 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8369.38
MET: 00:02:23:074 | Thrust: 245.47 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8375.52
MET: 00:02:23:128 | Thrust: 277.09 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8382.45
MET: 00:02:23:186 | Thrust: 132.71 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8385.76
MET: 00:02:23:243 | Thrust: 50.41 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8387.02
MET: 00:02:23:301 | Thrust: 142.27 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8390.58
MET: 00:02:23:355 | Thrust: 112.08 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8393.38
MET: 00:02:23:418 | Thrust: 28.53 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8394.10
MET: 00:02:23:474 | Thrust: 18.33 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8394.55
MET: 00:02:23:535 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 8394.55
MET: 00:02:23:595 | Thrust: 33.31 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8395.39
MET: 00:02:23:655 | Thrust: 11.44 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8395.67
MET: 00:02:23:716 | Thrust: 77.05 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8397.60
MET: 00:02:23:774 | Thrust: 159.91 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8401.60
MET: 00:02:23:840 | Thrust: 138.21 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8405.05
MET: 00:02:23:915 | Thrust: 18.65 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8405.52
MET: 00:02:23:978 | Thrust: 222.51 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8411.08
MET: 00:02:24:042 | Thrust: 314.34 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8418.94
MET: 00:02:24:111 | Thrust: 185.61 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8423.58
MET: 00:02:24:184 | Thrust: 117.83 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8426.53
MET: 00:02:24:239 | Thrust: 399.75 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 8436.52
MET: 00:02:24:299 | Thrust: 366.91 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8445.69
MET: 00:02:24:352 | Thrust: 113.40 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8448.53
MET: 00:02:24:411 | Thrust: 159.07 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8452.50
MET: 00:02:24:466 | Thrust: 273.86 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8459.35
MET: 00:02:24:520 | Thrust: 193.81 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8464.19
MET: 00:02:24:579 | Thrust: 19.82 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8464.69
MET: 00:02:24:635 | Thrust: 108.06 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8467.39
MET: 00:02:24:693 | Thrust: 119.99 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8470.39
MET: 00:02:24:758 | Thrust: 52.67 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8471.71
MET: 00:02:24:812 | Thrust:  4.87 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8471.83
MET: 00:02:24:883 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 8471.83
MET: 00:02:24:954 | Thrust: 38.92 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8472.80
MET: 00:02:25:032 | Thrust: 38.18 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8473.76
MET: 00:02:25:101 | Thrust: 40.38 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8474.77
MET: 00:02:25:171 | Thrust: 148.17 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8478.47
MET: 00:02:25:241 | Thrust: 179.76 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8482.96
MET: 00:02:25:316 | Thrust: 65.47 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8484.60
MET: 00:02:25:390 | Thrust: 149.78 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8488.34
MET: 00:02:25:467 | Thrust: 315.62 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8496.24
MET: 00:02:25:541 | Thrust: 281.04 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8503.26
MET: 00:02:25:613 | Thrust: 22.01 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8503.81
MET: 00:02:25:685 | Thrust: 311.21 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 8511.59
MET: 00:02:25:759 | Thrust: 399.38 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8521.58
MET: 00:02:25:816 | Thrust: 224.83 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8527.20
MET: 00:02:25:867 | Thrust: 52.93 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8528.52
MET: 00:02:25:923 | Thrust: 236.65 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8534.44
MET: 00:02:25:980 | Thrust: 230.87 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8540.21
MET: 00:02:26:040 | Thrust: 87.59 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8542.40
MET: 00:02:26:093 | Thrust: 60.45 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8543.91
MET: 00:02:26:157 | Thrust: 113.02 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8546.73
MET: 00:02:26:219 | Thrust: 70.28 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8548.49
MET: 00:02:26:279 | Thrust:  9.20 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8548.72
MET: 00:02:26:333 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 8548.72
MET: 00:02:26:389 | Thrust: 39.71 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8549.71
MET: 00:02:26:443 | Thrust: 60.18 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8551.22
MET: 00:02:26:496 | Thrust:  1.30 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8551.25
MET: 00:02:26:551 | Thrust: 118.05 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8554.20
MET: 00:02:26:609 | Thrust: 199.01 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8559.18
MET: 00:02:26:666 | Thrust: 141.46 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8562.71
MET: 00:02:26:717 | Thrust: 58.47 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8564.17
MET: 00:02:26:768 | Thrust: 277.75 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8571.12
MET: 00:02:26:822 | Thrust: 341.61 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8579.66
MET: 00:02:26:877 | Thrust: 159.12 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8583.64
MET: 00:02:26:932 | Thrust: 184.06 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 8588.24
MET: 00:02:26:984 | Thrust: 382.31 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8597.79
MET: 00:02:27:040 | Thrust: 308.37 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8605.50
MET: 00:02:27:094 | Thrust: 59.77 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8607.00
MET: 00:02:27:157 | Thrust: 170.08 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8611.25
MET: 00:02:27:214 | Thrust: 239.28 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8617.23
MET: 00:02:27:270 | Thrust: 144.49 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8620.84
MET: 00:02:27:327 | Thrust:  5.33 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8620.98
MET: 00:02:27:384 | Thrust: 92.03 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8623.28
MET: 00:02:27:438 | Thrust: 79.17 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8625.26
MET: 00:02:27:498 | Thrust: 22.13 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8625.81
MET: 00:02:27:560 | Thrust: -0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 8625.81
MET: 00:02:27:617 | Thrust: 35.56 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8626.70
MET: 00:02:27:675 | Thrust: 74.72 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8628.57
MET: 00:02:27:731 | Thrust: 42.82 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8629.64
MET: 00:02:27:784 | Thrust: 73.29 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8631.47
MET: 00:02:27:838 | Thrust: 193.57 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8636.31
MET: 00:02:27:901 | Thrust: 199.90 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8641.31
MET: 00:02:27:954 | Thrust: 40.09 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8642.31
MET: 00:02:28:010 | Thrust: 205.42 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8647.45
MET: 00:02:28:071 | Thrust: 359.80 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8656.44
MET: 00:02:28:124 | Thrust: 276.48 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8663.35
MET: 00:02:28:179 | Thrust: 34.08 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 8664.21
MET: 00:02:28:233 | Thrust: 317.82 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8672.15
MET: 00:02:28:296 | Thrust: 353.65 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8680.99
MET: 00:02:28:353 | Thrust: 165.05 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8685.12
MET: 00:02:28:406 | Thrust: 82.42 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8687.18
MET: 00:02:28:460 | Thrust: 218.02 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8692.63
MET: 00:02:28:523 | Thrust: 183.47 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8697.21
MET: 00:02:28:584 | Thrust: 50.44 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8698.48
MET: 00:02:28:638 | Thrust: 59.62 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8699.97
MET: 00:02:28:695 | Thrust: 78.24 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8701.92
MET: 00:02:28:761 | Thrust: 32.31 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8702.73
MET: 00:02:28:819 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 8702.73
MET: 00:02:28:882 | Thrust: 27.01 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8703.40
MET: 00:02:28:941 | Thrust: 80.00 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8705.40
MET: 00:02:29:002 | Thrust: 79.03 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8707.38
MET: 00:02:29:058 | Thrust: 19.43 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8707.87
MET: 00:02:29:113 | Thrust: 164.12 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8711.97
MET: 00:02:29:174 | Thrust: 233.55 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8717.81
MET: 00:02:29:232 | Thrust: 133.68 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8721.15
MET: 00:02:29:293 | Thrust: 107.61 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8723.84
MET: 00:02:29:354 | Thrust: 333.36 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8732.17
MET: 00:02:29:413 | Thrust: 359.55 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8741.16
MET: 00:02:29:468 | Thrust: 120.12 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 8744.17
MET: 00:02:29:524 | Thrust: 213.89 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8749.51
MET: 00:02:29:580 | Thrust: 355.06 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8758.39
MET: 00:02:29:636 | Thrust: 249.87 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8764.64
MET: 00:02:29:689 | Thrust: 15.47 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8765.02
MET: 00:02:29:744 | Thrust: 169.71 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8769.27
MET: 00:02:29:799 | Thrust: 199.69 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8774.26
MET: 00:02:29:854 | Thrust: 99.95 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8776.76
MET: 00:02:29:910 | Thrust: 19.82 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8777.25
MET: 00:02:29:966 | Thrust: 67.60 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8778.94
MET: 00:02:30:019 | Thrust: 38.48 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8779.90
MET: 00:02:30:080 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 8779.90
MET: 00:02:30:133 | Thrust: 15.10 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8780.28
MET: 00:02:30:190 | Thrust: 75.34 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8782.17
MET: 00:02:30:243 | Thrust: 105.44 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8784.80
MET: 00:02:30:300 | Thrust: 36.84 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8785.72
MET: 00:02:30:352 | Thrust: 114.31 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8788.58
MET: 00:02:30:411 | Thrust: 238.22 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8794.54
MET: 00:02:30:466 | Thrust: 210.69 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8799.80
MET: 00:02:30:521 | Thrust:  3.55 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8799.89
MET: 00:02:30:574 | Thrust: 265.56 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8806.53
MET: 00:02:30:632 | Thrust: 398.02 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8816.48
MET: 00:02:30:685 | Thrust: 259.43 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 8822.97
MET: 00:02:30:740 | Thrust: 83.44 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8825.05
MET: 00:02:30:799 | Thrust: 312.42 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8832.86
MET: 00:02:30:853 | Thrust: 303.68 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8840.46
MET: 00:02:30:908 | Thrust: 111.44 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8843.24
MET: 00:02:30:969 | Thrust: 100.35 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8845.75
MET: 00:02:31:029 | Thrust: 191.14 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8850.53
MET: 00:02:31:089 | Thrust: 137.07 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8853.96
MET: 00:02:31:143 | Thrust: 22.44 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8854.52
MET: 00:02:31:198 | Thrust: 48.58 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8855.73
MET: 00:02:31:261 | Thrust: 39.88 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8856.73
MET: 00:02:31:317 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 8856.73
MET: 00:02:31:373 | Thrust:  1.32 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8856.76
MET: 00:02:31:426 | Thrust: 61.34 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8858.29
MET: 00:02:31:482 | Thrust: 118.76 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8861.26
MET: 00:02:31:535 | Thrust: 88.54 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8863.48
MET: 00:02:31:591 | Thrust: 50.32 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8864.74
MET: 00:02:31:646 | Thrust: 213.35 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8870.07
MET: 00:02:31:708 | Thrust: 261.56 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8876.61
MET: 00:02:31:768 | Thrust: 114.27 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8879.46
MET: 00:02:31:830 | Thrust: 164.82 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8883.58
MET: 00:02:31:884 | Thrust: 387.11 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8893.26
MET: 00:02:31:939 | Thrust: 366.55 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 8902.43
MET: 00:02:31:997 | Thrust: 57.37 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8903.86
MET: 00:02:32:059 | Thrust: 231.03 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8909.64
MET: 00:02:32:120 | Thrust: 319.82 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8917.63
MET: 00:02:32:174 | Thrust: 193.59 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8922.47
MET: 00:02:32:238 | Thrust: 18.53 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8922.93
MET: 00:02:32:295 | Thrust: 158.88 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8926.91
MET: 00:02:32:358 | Thrust: 157.18 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8930.84
MET: 00:02:32:415 | Thrust: 61.92 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8932.38
MET: 00:02:32:471 | Thrust: 23.53 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8932.97
MET: 00:02:32:532 | Thrust: 36.33 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8933.88
MET: 00:02:32:584 | Thrust:  0.00 | Chamber Pres: 100.00 | Throttle: 0.00 | Total Impulse: 8933.88
MET: 00:02:32:639 | Thrust: 12.62 | Chamber Pres: 99.80 | Throttle: 0.00 | Total Impulse: 8934.20
MET: 00:02:32:695 | Thrust: 39.73 | Chamber Pres: 99.21 | Throttle: 0.00 | Total Impulse: 8935.19
MET: 00:02:32:758 | Thrust: 117.36 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 8938.12
MET: 00:02:32:814 | Thrust: 129.25 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 8941.35
MET: 00:02:32:869 | Thrust: 19.91 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 8941.85
MET: 00:02:32:925 | Thrust: 162.00 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 8945.90
MET: 00:02:32:982 | Thrust: 279.98 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8952.90
MET: 00:02:33:037 | Thrust: 210.81 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8958.17
MET: 00:02:33:091 | Thrust: 43.63 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8959.26
MET: 00:02:33:146 | Thrust: 328.18 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8967.47
MET: 00:02:33:201 | Thrust: 428.20 | Chamber Pres: 77.07 | Throttle: 0.00 | Total Impulse: 8978.17
MET: 00:02:33:257 | Thrust: 191.06 | Chamber Pres: 80.92 | Throttle: 0.00 | Total Impulse: 8982.95
MET: 00:02:33:312 | Thrust: 120.98 | Chamber Pres: 84.45 | Throttle: 0.00 | Total Impulse: 8985.97
MET: 00:02:33:368 | Thrust: 296.29 | Chamber Pres: 87.64 | Throttle: 0.00 | Total Impulse: 8993.38
MET: 00:02:33:422 | Thrust: 251.72 | Chamber Pres: 90.49 | Throttle: 0.00 | Total Impulse: 8999.67
MET: 00:02:33:479 | Thrust: 65.58 | Chamber Pres: 92.98 | Throttle: 0.00 | Total Impulse: 9001.31
MET: 00:02:33:538 | Thrust: 106.91 | Chamber Pres: 95.11 | Throttle: 0.00 | Total Impulse: 9003.99
MET: 00:02:33:602 | Thrust: 157.80 | Chamber Pres: 96.86 | Throttle: 0.00 | Total Impulse: 9007.93
MET: 00:02:33:665 | Thrust: 93.72 | Chamber Pres: 98.23 | Throttle: 0.00 | Total Impulse: 9010.27
